record#,occurrenceID,basisOfRecord,collectionCode,institutionCode,year,month,day,coll_date,verbatimEventDate,eventDate,quadrat,sampler,recordedBy,species,scientificName,previousIdentifications,scientificNameID,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,Count,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,location,transect,sample range,locality,verbatimLocality,habitat,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,eventRemarks,continent,country,countryCode,stateProvince,county,municipality,waterBody,latitude,longitude,latConverted,lonConverted,decimalLatitude,decimalLongitude,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,associatedReferences
222,urn:catalog:HMS:HewattTransect:222,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Melita palmata,Melita palmata,,urn:lsid:marinespecies.org:taxname:102843,Animalia,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,palmata,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
223,urn:catalog:HMS:HewattTransect:223,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Mimulus foliatus,Pugettia foliata,Mimulus foliatus,urn:lsid:marinespecies.org:taxname:441474,Animalia,Arthropoda,Malacostraca,Decapoda,Epialtidae,Mimulus,foliatus,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
224,urn:catalog:HMS:HewattTransect:224,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Mitrella carinata,Alia carinata,Mitrella carinata,urn:lsid:marinespecies.org:taxname:760886,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,carinata,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
225,urn:catalog:HMS:HewattTransect:225,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Modiolus capax,Modiolus capax,,urn:lsid:marinespecies.org:taxname:506104,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,capax,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
226,urn:catalog:HMS:HewattTransect:226,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Modiolus carpenteri,Modiolus carpenteri,,urn:lsid:marinespecies.org:taxname:506124,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,carpenteri,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
227,urn:catalog:HMS:HewattTransect:227,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Mopalia muscosa,Mopalia muscosa,,urn:lsid:marinespecies.org:taxname:386353,Animalia,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,muscosa,species,1,1,1,individual,present,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
228,urn:catalog:HMS:HewattTransect:228,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Mytilus californianus,Mytilus californianus,,urn:lsid:marinespecies.org:taxname:367837,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,californianus,species,18,18,18,individuals,present,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
229,urn:catalog:HMS:HewattTransect:229,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Mytilus edulis,Mytilus edulis,,urn:lsid:marinespecies.org:taxname:140480,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,edulis,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
230,urn:catalog:HMS:HewattTransect:230,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Nassarius mendicus,Nassarius mendicus,,urn:lsid:marinespecies.org:taxname:560256,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Nassarius,mendicus,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
231,urn:catalog:HMS:HewattTransect:231,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Nereis spp,Nereis,,urn:lsid:marinespecies.org:taxname:129379,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,,genus,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
232,urn:catalog:HMS:HewattTransect:232,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Nucella emarginata,Nucella emarginata,,urn:lsid:marinespecies.org:taxname:404208,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,emarginata,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
233,urn:catalog:HMS:HewattTransect:233,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Nuttallina californica,Nuttallina californica,,urn:lsid:marinespecies.org:taxname:386437,Animalia,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Nuttallina,californica,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
234,urn:catalog:HMS:HewattTransect:234,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Ocenebra circumtexta,Paciocinebrina circumtexta,Ocenebra circumtexta,urn:lsid:marinespecies.org:taxname:463980,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,circumtexta,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
235,urn:catalog:HMS:HewattTransect:235,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Ocenebra lurida,Paciocinebrina lurida,Ocenebra lurida,urn:lsid:marinespecies.org:taxname:817433,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,lurida,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
236,urn:catalog:HMS:HewattTransect:236,HumanObservation,HewattTransect,HMS,1931,4,27,,,1931-04-27,28,Hewatt,Willis G. Hewatt,Oligocottus maculosus,Oligocottus maculosus,,urn:lsid:marinespecies.org:taxname:281872,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,maculosus,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
237,urn:catalog:HMS:HewattTransect:237,HumanObservation,HewattTransect,HMS,1931,4,28,,,1931-04-28,28,Hewatt,Willis G. Hewatt,Onchidella borealis,Onchidella borealis,,urn:lsid:marinespecies.org:taxname:446167,Animalia,Mollusca,Gastropoda,Systellommatophora,Onchidiidae,Onchidella,borealis,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
238,urn:catalog:HMS:HewattTransect:238,HumanObservation,HewattTransect,HMS,1931,4,28,,,1931-04-28,28,Hewatt,Willis G. Hewatt,Ophiactis simplex,Ophiactis simplex,,urn:lsid:marinespecies.org:taxname:243468,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Ophiactidae,Ophiactis,simplex,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
239,urn:catalog:HMS:HewattTransect:239,HumanObservation,HewattTransect,HMS,1931,4,28,,,1931-04-28,28,Hewatt,Willis G. Hewatt,Ophioderma panamense,Ophioderma panamense,,urn:lsid:marinespecies.org:taxname:245239,Animalia,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophioderma,panamense,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
240,urn:catalog:HMS:HewattTransect:240,HumanObservation,HewattTransect,HMS,1931,4,28,,,1931-04-28,28,Hewatt,Willis G. Hewatt,Ophioplocus esmarki,Ophioplocus esmarki,,urn:lsid:marinespecies.org:taxname:243980,Animalia,Echinodermata,Ophiuroidea,Amphilepidida,Hemieuryalidae,Ophioplocus,esmarki,species,0,0,,,absent,"approximately 2mi east of Lighthouse Point, Monterey Bay","Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, 108 yard long, 1 yard wide, Bearing N. 38° E",2ft below sea level - 7ft above sea level,"Monterey Bay, 2mi east of Lighthouse Point, Intertidal zone directly north of Jacques Loeb Lab at Hopkins Marine Station, Quadrat 28","2mi east of Lighthouse Point, Monterey Bay",intertidal zone,-2.13,0.61,mapping and census of all animals taken via human observation along a 108 yard (98.76m) transect in single square yard (0.914 square m) increments,Quadrat 27,North America,United States,US,California,Monterey,Pacific Grove,Monterey Bay,36° 37' N,121° 54' W,36.6166667,-121.9,36.621938,-121.903597,36° 37' N,121° 54' W,degree minutes seconds,WGS84,99,David Bloom,2023-02-08,GBIF Best Practices,"Google Maps (2023), Imagery AMBAG (2023), Maxar Technologies, USDA/FPAC/GEO Map data 2023 | https://doi.org/10.2307/2420496, Figure 1, ppg 164",Georeferenced approximate center of the 108 yrd transect based on comparison of Google map and figure in published paper. Estimated start of transect at end of tidal zone.,https://doi.org/10.2307/2420496
